,train_cost,test_cost,initialization_took,total_took,iteration_took,epoch_took,final_total_took,training_finished,keyboard_interrupt_received
0,2.3027503490448,2.3026716709136963,4.089226961135864,,,,,,
1,,,,4.0971269607543945,0.0054531097412109375,,,,
2,,,,4.1034910678863525,0.005234956741333008,,,,
3,,,,4.109685897827148,0.005065202713012695,,,,
4,,,,4.115767002105713,0.0049550533294677734,,,,
5,,,,4.12260890007019,0.0053348541259765625,,,,
6,,,,4.1286420822143555,0.00492405891418457,,,,
7,,,,4.13487696647644,0.004949808120727539,,,,
8,,,,4.14105486869812,0.005023002624511719,,,,
9,,,,4.147096872329712,0.004926919937133789,,,,
10,,,,4.153146982192993,0.004948854446411133,,,,
11,,,,4.159195899963379,0.004940986633300781,,,,
12,,,,4.165246963500977,0.00495600700378418,,,,
13,,,,4.171294927597046,0.0049359798431396484,,,,
14,,,,4.177327871322632,0.0049321651458740234,,,,
15,,,,4.183368921279907,0.0049250125885009766,,,,
16,,,,4.189406871795654,0.004948139190673828,,,,
17,,,,4.202019929885864,0.011467933654785156,,,,
18,,,,4.208195924758911,0.005057096481323242,,,,
19,,,,4.214375019073486,0.00498509407043457,,,,
20,,,,4.220407962799072,0.004949808120727539,,,,
21,,,,4.2264580726623535,0.00495600700378418,,,,
22,,,,4.232553005218506,0.004952907562255859,,,,
23,,,,4.238601922988892,0.004954099655151367,,,,
24,,,,4.244781017303467,0.0049479007720947266,,,,
25,,,,4.250899076461792,0.005012989044189453,,,,
26,,,,4.257407903671265,0.005370140075683594,,,,
27,,,,4.263474941253662,0.004951000213623047,,,,
28,,,,4.269584894180298,0.004951000213623047,,,,
29,,,,4.275739908218384,0.005050182342529297,,,,
30,,,,4.281781911849976,0.004942178726196289,,,,
31,,,,4.287901878356934,0.0049631595611572266,,,,
32,,,,4.293946027755737,0.004950046539306641,,,,
33,,,,4.3000030517578125,0.0049591064453125,,,,
34,,,,4.306046009063721,0.0049419403076171875,,,,
35,,,,4.312195062637329,0.004971027374267578,,,,
36,,,,4.318259000778198,0.004950046539306641,,,,
37,,,,4.324310064315796,0.004945993423461914,,,,
38,,,,4.330329895019531,0.00493311882019043,,,,
39,,,,4.336361885070801,0.004945039749145508,,,,
40,,,,4.342428922653198,0.004959821701049805,,,,
41,,,,4.348469018936157,0.00494694709777832,,,,
42,,,,4.354513883590698,0.004942178726196289,,,,
43,,,,4.360553979873657,0.004940986633300781,,,,
44,,,,4.366618871688843,0.004956960678100586,,,,
45,,,,4.372756004333496,0.0049479007720947266,,,,
46,,,,4.3788230419158936,0.004959821701049805,,,,
47,,,,4.384916067123413,0.004925966262817383,,,,
48,,,,4.391040086746216,0.004956960678100586,,,,
49,,,,4.397082090377808,0.004951000213623047,,,,
50,,,,4.40314507484436,0.004953145980834961,,,,
51,,,,4.4092090129852295,0.00497889518737793,,,,
52,,,,4.415257930755615,0.004954099655151367,,,,
53,,,,4.421375036239624,0.0049550533294677734,,,,
54,,,,4.4274749755859375,0.004994869232177734,,,,
55,,,,4.433526992797852,0.004956960678100586,,,,
56,,,,4.439640045166016,0.0049550533294677734,,,,
57,,,,4.445677042007446,0.0049550533294677734,,,,
58,,,,4.451725959777832,0.004951000213623047,,,,
59,,,,4.457860946655273,0.004967212677001953,,,,
60,,,,4.463908910751343,0.004949092864990234,,,,
61,,,,4.470025062561035,0.004949092864990234,,,,
62,,,,4.476145029067993,0.004953861236572266,,,,
63,,,,4.482243061065674,0.004996061325073242,,,,
64,,,,4.488277912139893,0.004948139190673828,,,,
65,,,,4.494380950927734,0.0050067901611328125,,,,
66,,,,4.500536918640137,0.0049800872802734375,,,,
67,,,,4.5066609382629395,0.005028963088989258,,,,
68,,,,4.512691974639893,0.004940032958984375,,,,
69,,,,4.518739938735962,0.004949808120727539,,,,
70,,,,4.524791955947876,0.004944801330566406,,,,
71,,,,4.530997037887573,0.004961967468261719,,,,
72,,,,4.53717303276062,0.0049359798431396484,,,,
73,,,,4.543226003646851,0.004951953887939453,,,,
74,,,,4.549277067184448,0.004954099655151367,,,,
75,,,,4.555329084396362,0.004948139190673828,,,,
76,,,,4.5613908767700195,0.004951953887939453,,,,
77,,,,4.567625999450684,0.004987001419067383,,,,
78,,,,4.573677062988281,0.004957914352416992,,,,
79,,,,4.5797340869903564,0.0049591064453125,,,,
80,,,,4.585768938064575,0.004942893981933594,,,,
81,,,,4.591821908950806,0.004951000213623047,,,,
82,,,,4.597867965698242,0.004952192306518555,,,,
83,,,,4.604012966156006,0.004961967468261719,,,,
84,,,,4.610084056854248,0.0049610137939453125,,,,
85,,,,4.616160869598389,0.004968881607055664,,,,
86,,,,4.622217893600464,0.004976987838745117,,,,
87,,,,4.6282570362091064,0.004951000213623047,,,,
88,,,,4.634304046630859,0.0049440860748291016,,,,
89,,,,4.640376091003418,0.004964113235473633,,,,
90,,,,4.646589040756226,0.00510716438293457,,,,
91,,,,4.652726888656616,0.005006074905395508,,,,
92,,,,4.658761978149414,0.004942893981933594,,,,
93,,,,4.664825916290283,0.004979133605957031,,,,
94,,,,4.670865058898926,0.0049419403076171875,,,,
95,,,,4.676923036575317,0.0049550533294677734,,,,
96,,,,4.682992935180664,0.004963874816894531,,,,
97,,,,4.689054012298584,0.004967927932739258,,,,
98,,,,4.695174932479858,0.004948854446411133,,,,
99,,,,4.701296091079712,0.00495600700378418,,,,
100,,,,4.707391023635864,0.0049588680267333984,,,,
101,,,,4.713482856750488,0.004982948303222656,,,,
102,,,,4.719529867172241,0.004935026168823242,,,,
103,,,,4.7256999015808105,0.004976987838745117,,,,
104,,,,4.731936931610107,0.0049550533294677734,,,,
105,,,,4.738051891326904,0.0049591064453125,,,,
106,,,,4.744178056716919,0.004963874816894531,,,,
107,,,,4.750201940536499,0.0049419403076171875,,,,
108,,,,4.7562620639801025,0.00495600700378418,,,,
109,,,,4.762310981750488,0.004951953887939453,,,,
110,,,,4.768363952636719,0.004945993423461914,,,,
111,,,,4.774476051330566,0.0049591064453125,,,,
112,,,,4.780536890029907,0.0049550533294677734,,,,
113,,,,4.786647081375122,0.0049479007720947266,,,,
114,,,,4.792691946029663,0.004959821701049805,,,,
115,,,,4.798804998397827,0.0049610137939453125,,,,
116,,,,4.804961919784546,0.004957914352416992,,,,
117,,,,4.811011075973511,0.004948139190673828,,,,
118,,,,4.817130088806152,0.004950046539306641,,,,
119,,,,4.823291063308716,0.004971027374267578,,,,
120,,,,4.8293280601501465,0.0049381256103515625,,,,
121,,,,4.835397005081177,0.0049610137939453125,,,,
122,,,,4.841441869735718,0.004945039749145508,,,,
123,,,,4.847511053085327,0.004950046539306641,,,,
124,,,,4.853646993637085,0.005035877227783203,,,,
125,,,,4.860037088394165,0.005207061767578125,,,,
126,,,,4.86625599861145,0.004971981048583984,,,,
127,,,,4.87240195274353,0.0050508975982666016,,,,
128,,,,4.8785178661346436,0.00495600700378418,,,,
129,,,,4.884576082229614,0.004961967468261719,,,,
130,,,,4.8906450271606445,0.0049631595611572266,,,,
131,,,,4.896728992462158,0.0049479007720947266,,,,
132,,,,4.902845859527588,0.004958152770996094,,,,
133,,,,4.908967018127441,0.004950046539306641,,,,
134,,,,4.915013074874878,0.004932880401611328,,,,
135,,,,4.921066045761108,0.004952907562255859,,,,
136,,,,4.927125930786133,0.0049479007720947266,,,,
137,,,,4.933142900466919,0.004935026168823242,,,,
138,,,,4.939253091812134,0.004942893981933594,,,,
139,,,,4.945409059524536,0.005007028579711914,,,,
140,,,,4.951457977294922,0.004940986633300781,,,,
141,,,,4.957530975341797,0.004966020584106445,,,,
142,,,,4.963598966598511,0.004956960678100586,,,,
143,,,,4.969651937484741,0.004954814910888672,,,,
144,,,,4.9757139682769775,0.004948854446411133,,,,
145,,,,4.981778860092163,0.004956960678100586,,,,
146,,,,4.9878990650177,0.004951000213623047,,,,
147,,,,4.994153022766113,0.005094051361083984,,,,
148,,,,5.000197887420654,0.004958152770996094,,,,
149,,,,5.006263971328735,0.0049648284912109375,,,,
150,,,,5.012317895889282,0.004945993423461914,,,,
151,,,,5.018365859985352,0.0049591064453125,,,,
152,,,,5.024486064910889,0.004957914352416992,,,,
153,,,,5.030531883239746,0.004958152770996094,,,,
154,,,,5.036628007888794,0.004932880401611328,,,,
155,,,,5.0427398681640625,0.004950046539306641,,,,
156,,,,5.048801898956299,0.004945993423461914,,,,
157,,,,5.054862976074219,0.004962921142578125,,,,
158,,,,5.060899019241333,0.004940032958984375,,,,
159,,,,5.066946983337402,0.004961967468261719,,,,
160,,,,5.07305908203125,0.00494694709777832,,,,
161,,,,5.0791778564453125,0.004940032958984375,,,,
162,,,,5.085236072540283,0.00495600700378418,,,,
163,,,,5.091286897659302,0.004949092864990234,,,,
164,,,,5.09731388092041,0.004926919937133789,,,,
165,,,,5.103411912918091,0.004949092864990234,,,,
166,,,,5.1094560623168945,0.00494694709777832,,,,
167,,,,5.115602970123291,0.0049779415130615234,,,,
168,,,,5.121680974960327,0.00497889518737793,,,,
169,,,,5.127744913101196,0.004953145980834961,,,,
170,,,,5.133811950683594,0.004945039749145508,,,,
171,,,,5.139898061752319,0.004952907562255859,,,,
172,,,,5.14600396156311,0.004958152770996094,,,,
173,,,,5.15205192565918,0.004952907562255859,,,,
174,,,,5.1582019329071045,0.004972934722900391,,,,
175,,,,5.164341926574707,0.0049381256103515625,,,,
176,,,,5.170379877090454,0.004945039749145508,,,,
177,,,,5.176488876342773,0.0049991607666015625,,,,
178,,,,5.182596921920776,0.004956960678100586,,,,
179,,,,5.188658952713013,0.00495600700378418,,,,
180,,,,5.1947760581970215,0.004948854446411133,,,,
181,,,,5.200846910476685,0.004967212677001953,,,,
182,,,,5.206914901733398,0.004970073699951172,,,,
183,,,,5.213029861450195,0.004939079284667969,,,,
184,,,,5.219166994094849,0.004952907562255859,,,,
185,,,,5.225216865539551,0.004966020584106445,,,,
186,,,,5.231266021728516,0.004945039749145508,,,,
187,,,,5.237429857254028,0.004997968673706055,,,,
188,,,,5.243488073348999,0.004953145980834961,,,,
189,,,,5.249518871307373,0.004940032958984375,,,,
190,,,,5.255578994750977,0.004953861236572266,,,,
191,,,,5.261681079864502,0.004951953887939453,,,,
192,,,,5.2677390575408936,0.0049591064453125,,,,
193,,,,5.273782968521118,0.004945039749145508,,,,
194,,,,5.279846906661987,0.004960060119628906,,,,
195,,,,5.285981893539429,0.004976987838745117,,,,
196,,,,5.292037010192871,0.004949808120727539,,,,
197,,,,5.298119068145752,0.0049610137939453125,,,,
198,,,,5.304156064987183,0.004949092864990234,,,,
199,,,,5.310222864151001,0.004966020584106445,,,,
200,,,,5.31633186340332,0.004942893981933594,,,,
201,,,,5.32237696647644,0.004959821701049805,,,,
202,,,,5.328413009643555,0.004940986633300781,,,,
203,,,,5.334465026855469,0.004951953887939453,,,,
204,,,,5.340574026107788,0.004952907562255859,,,,
205,,,,5.346654891967773,0.0049571990966796875,,,,
206,,,,5.352694034576416,0.004948854446411133,,,,
207,,,,5.358733892440796,0.004953145980834961,,,,
208,,,,5.364835023880005,0.004945039749145508,,,,
209,,,,5.370882987976074,0.004963874816894531,,,,
210,,,,5.376910924911499,0.004926919937133789,,,,
211,,,,5.382989883422852,0.0049591064453125,,,,
212,,,,5.389111042022705,0.004956960678100586,,,,
213,,,,5.395255088806152,0.005038022994995117,,,,
214,,,,5.401428937911987,0.004974842071533203,,,,
215,,,,5.407715082168579,0.005099058151245117,,,,
216,,,,5.413824081420898,0.004984140396118164,,,,
217,,,,5.41999888420105,0.004968881607055664,,,,
218,,,,5.4261860847473145,0.00503087043762207,,,,
219,,,,5.432244062423706,0.004969120025634766,,,,
