,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,training_finished,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,3.709304094314575,57.202693939208984,0.009196993670886076,,,,,,,,
391,,1.4099783897399902,0.4991099683544304,2.428295612335205,26.8070547580719,0.38987771736081606,26.8070547580719,True,1.455387830734253,1.455387830734253,True
