,time_initialization,test_cost,test_accur,train_cost,time_train_this_epoch,train_accur,time_train_total,time_read_data_this_epoch,time_read_data_total,training_finish_requested
0,151.56684803962708,2.938061475753784,0.0982001582278481,,,,,,,
391,,1.438276767730713,0.48823180379746833,1.6999634504318237,4.174208402633667,0.3958719628851127,4.174208402633667,1.4534876346588135,1.4534876346588135,True
